time_stamp,group,sub_jap,sub_trad_en,sub_trad_sp,cosn_jap_en,cosn_jap_sp,punc_jaccard_en,punc_jaccard_sp,digits_match_en,digits_match_sp,len_ratio_en,len_ratio_sp,sbert_jap_en,sbert_jap_sp,comet_jap_en,comet_jap_sp,comet_jap_en_norm,sbert_jap_en_norm,qe_mix_en,comet_jap_sp_norm,sbert_jap_sp_norm,qe_mix_sp,flags_en,flags_sp,flags_all
0:04:56.48,ai,はい　ここで問題です,"All right, question time.","Bien, pregunta ahora.",0.0,0.0,0.0,0.0,1,1,2.0,1.5,0.5939089059829712,0.659010112285614,0.01943226531147957,0.19299353659152985,0.6388424814152112,0.4885705833932217,0.5787337222064154,0.6984934588365147,0.5178767884211115,0.6262467906703534,length_ratio_extreme;low_punc_jaccard,low_punc_jaccard,EN:length_ratio_extreme;EN:low_punc_jaccard;SP:low_punc_jaccard
0:04:58.90,ai,磯貝君,Isogai.,Isogai-kun.,0.0,0.0,0.0,0.0,1,1,1.0,1.0,0.7433658838272095,0.5099204182624817,-0.4496600329875946,-0.17924486100673676,0.3888931834797092,0.6858684264807899,0.5076832806801415,0.5186871413770143,0.29651813064232563,0.42981953708313886,low_punc_jaccard,low_punc_jaccard,EN:low_punc_jaccard;SP:low_punc_jaccard
0:05:00.27,ai,はい,Yes.,Sí.,0.0,0.0,0.0,0.0,1,1,1.0,1.0,0.9201773405075073,0.9837301969528198,0.517665684223175,0.5430669784545898,0.9043192196105287,0.9192768597260406,0.9103022756567335,0.8675931992929045,1.0,0.9205559195757427,low_punc_jaccard,low_punc_jaccard,EN:low_punc_jaccard;SP:low_punc_jaccard
0:05:01.23,ai,この4本の触手のうち　仲間外れは,Which of these four tentacles is the odd one out?,"De estos cuatro tentáculos, ¿cuál es el intruso?",0.0,0.0,0.0,0.0,0,0,5.0,4.0,0.6724263429641724,0.7064743638038635,-0.37462911009788513,-0.6027578115463257,0.42887236575948073,0.5922212873255591,0.4942119343859121,0.3141131250362413,0.5883486146422064,0.4238073208786274,length_ratio_extreme;low_punc_jaccard;digits_mismatch,length_ratio_extreme;low_punc_jaccard;digits_mismatch,EN:length_ratio_extreme;EN:low_punc_jaccard;EN:digits_mismatch;SP:length_ratio_extreme;SP:low_punc_jaccard;SP:digits_mismatch
0:05:04.39,ai,ええと　青い触手,Um… the blue tentacle.,Eh… el tentáculo azul.,0.0,0.0,0.0,0.0,1,1,2.0,2.0,0.749168872833252,0.9114866256713867,-0.25264328718185425,-0.43587708473205566,0.4938708125608969,0.6935289401006108,0.5737340635767825,0.39472331768977453,0.8927374552829732,0.593928972727054,length_ratio_extreme;low_punc_jaccard,length_ratio_extreme;low_punc_jaccard,EN:length_ratio_extreme;EN:low_punc_jaccard;SP:length_ratio_extreme;SP:low_punc_jaccard
0:05:06.71,ai,正解　青の例文の「WHO」だけが関係詞です,"Correct. In the blue example, only ""WHO"" is a relative pronoun.","Correcto. En la frase azul, ""WHO"" es el único pronombre relativo.",0.1336306209562122,0.12909944487358055,0.0,0.0,1,1,5.5,5.5,0.9013216495513916,0.9343599081039429,-0.23894795775413513,-0.08959069848060608,0.5011681781067949,0.8943855016293679,0.6584551075158241,0.561993755935722,0.9266982138145463,0.7078755390872518,length_ratio_extreme;low_punc_jaccard,length_ratio_extreme;low_punc_jaccard,EN:length_ratio_extreme;EN:low_punc_jaccard;SP:length_ratio_extreme;SP:low_punc_jaccard
0:05:11.39,ai,関係代名詞は直前の名詞を修飾し,"A relative pronoun modifies the noun immediately before it,",El pronombre relativo modifica el sustantivo inmediatamente anterior,0.0,0.0,0.0,1.0,1,1,9.0,8.0,0.7229135036468506,0.746938943862915,-0.7431218028068542,-0.6723534464836121,0.23252616657663377,0.6588692822869526,0.4030634128607613,0.28049559683369807,0.6484277850244604,0.42766847211000303,length_ratio_extreme;low_punc_jaccard,length_ratio_extreme,EN:length_ratio_extreme;EN:low_punc_jaccard;SP:length_ratio_extreme
0:05:14.40,ai,ここでは「who is standing over there」が,"here, ""who is standing over there""","aquí ""who is standing over there""",0.923869770874312,0.9097176522946842,0.0,0.0,1,1,1.2,1.2,0.9662008285522461,0.9558549523353577,-0.07860186696052551,-0.1656004935503006,0.586606359389858,0.9800323697970178,0.7439767635527219,0.5252779269655924,0.9586126541193427,0.6986118178270926,low_punc_jaccard,low_punc_jaccard,EN:low_punc_jaccard;SP:low_punc_jaccard
0:05:17.55,ai,前の「the boy」少年を説明しています,"describes the preceding ""the boy.""","describe al sustantivo anterior ""the boy"".",0.529150262212918,0.35805743701971643,0.0,0.0,1,1,2.5,3.0,0.9271529316902161,0.8863731622695923,-0.26541975140571594,-0.43028154969215393,0.48706305154151586,0.928485323020698,0.6636319601331887,0.39742618917275935,0.8554506220969359,0.58063596234243,length_ratio_extreme;low_punc_jaccard,length_ratio_extreme;low_punc_jaccard,EN:length_ratio_extreme;EN:low_punc_jaccard;SP:length_ratio_extreme;SP:low_punc_jaccard
0:05:12.18,ai,ねえ　渚,"Hey, Nagisa.","Oye, Nagisa.",0.0,0.0,0.0,0.0,1,1,1.0,1.0,0.6970676183700562,0.7044911980628967,0.21503129601478577,0.21984782814979553,0.7430647007490828,0.6247501833238067,0.6957388937789724,0.7114651761666723,0.5854041394425648,0.6610407614770293,low_punc_jaccard,low_punc_jaccard,EN:low_punc_jaccard;SP:low_punc_jaccard
0:05:16.12,ai,昼間だけど　出てるね　三日月,"It's daytime, but the crescent moon is out.","Es de día, pero la media luna está ahí.",0.0,0.0,0.0,0.0,1,1,2.6666666666666665,3.0,0.4386722147464752,0.5637305974960327,-0.5342488884925842,-0.7873503565788269,0.3438211899225694,0.2836429527747881,0.31974989506345686,0.22494740229800866,0.37641197661216586,0.28553323202367153,length_ratio_extreme;low_punc_jaccard,length_ratio_extreme;low_punc_jaccard,EN:length_ratio_extreme;EN:low_punc_jaccard;SP:length_ratio_extreme;SP:low_punc_jaccard
0:05:21.41,ai,何で僕らがこんな状態になったのか,How did we end up like this?,Por qué estamos así…,0.0,0.0,0.0,0.0,1,1,7.0,4.0,0.870261013507843,0.8818729519844055,0.2994517385959625,0.19006210565567017,0.7880469578253149,0.8533824211127337,0.8141811431402823,0.6970774582173829,0.8487690032568257,0.75775407623316,length_ratio_extreme;low_punc_jaccard,length_ratio_extreme;low_punc_jaccard,EN:length_ratio_extreme;EN:low_punc_jaccard;SP:length_ratio_extreme;SP:low_punc_jaccard
0:05:25.49,ai,３年生の始め,"At the start of our third year,",A comienzos de tercero.,0.0,0.0,0.0,0.0,0,0,7.0,4.0,0.6815230846405029,0.7430006265640259,-0.32898396253585815,-0.39735889434814453,0.4531937469219085,0.6042298769394565,0.5136081989289277,0.41332917354135057,0.642580428257776,0.5050296754279208,length_ratio_extreme;low_punc_jaccard;digits_mismatch,length_ratio_extreme;low_punc_jaccard;digits_mismatch,EN:length_ratio_extreme;EN:low_punc_jaccard;EN:digits_mismatch;SP:length_ratio_extreme;SP:low_punc_jaccard;SP:digits_mismatch
0:05:27.39,ai,僕らは二つの事件に同時に遭った,we experienced two incidents at once.,Sufrimos dos incidentes al mismo tiempo.,0.0,0.0,0.0,0.0,1,1,6.0,6.0,0.8926443457603455,0.9278132915496826,0.5538780689239502,0.5649949908256531,0.9236144844557391,0.8829306110884042,0.9073409351088051,0.87818532299397,0.9169782243616296,0.8937024835410339,length_ratio_extreme;low_punc_jaccard,length_ratio_extreme;low_punc_jaccard,EN:length_ratio_extreme;EN:low_punc_jaccard;SP:length_ratio_extreme;SP:low_punc_jaccard
0:05:45.82,ai,一つ目は　その日突然　月が爆発して三日月形になってしまったこと,The first was that the moon suddenly exploded and became a crescent.,Primero: ese día la luna explotó de repente y quedó en forma de media luna.,0.0,0.0,0.0,0.0,1,1,4.0,5.0,0.7891330718994141,0.9000241756439209,0.3279711902141571,0.26011592149734497,0.8032431504196527,0.7462855954954059,0.7804601284499539,0.7309163064709469,0.8757187567769412,0.7888372865933446,length_ratio_extreme;low_punc_jaccard,length_ratio_extreme;low_punc_jaccard,EN:length_ratio_extreme;EN:low_punc_jaccard;SP:length_ratio_extreme;SP:low_punc_jaccard
0:05:55.23,ai,番組の途中ですが　ここで臨時ニュースです,We interrupt this program for breaking news.,Interrumpimos la programación con noticias de última hora.,0.0,0.0,0.0,0.0,1,1,3.5,4.0,0.527818500995636,0.5335748791694641,0.31341552734375,0.35533449053764343,0.7954873681809842,0.40132477834038127,0.6378223322447429,0.7769107561659963,0.33163873204377436,0.5988019465171075,length_ratio_extreme;low_punc_jaccard,length_ratio_extreme;low_punc_jaccard,EN:length_ratio_extreme;EN:low_punc_jaccard;SP:length_ratio_extreme;SP:low_punc_jaccard
0:05:58.27,ai,つい先ほど　月が７割方蒸発し　失われたとの情報が入りました,Just now we received reports that roughly 70% of the moon has evaporated and been lost.,Hace un momento llegó información: la luna se ha evaporado en un 70% y se ha perdido.,0.0,0.0,0.0,0.0,0,0,5.333333333333333,5.666666666666667,0.8795222640037537,0.9319473505020142,0.4038616716861725,0.09258158504962921,0.8436803365186317,0.8656081784744352,0.852451473300953,0.6499903937251174,0.9231162055739627,0.7592407184646555,length_ratio_extreme;low_punc_jaccard;digits_mismatch,length_ratio_extreme;low_punc_jaccard;digits_mismatch,EN:length_ratio_extreme;EN:low_punc_jaccard;EN:digits_mismatch;SP:length_ratio_extreme;SP:low_punc_jaccard;SP:digits_mismatch
0:06:04.49,ai,繰り返します,We repeat —,Repito:,0.0,0.0,0.0,0.0,1,1,3.0,1.0,0.8491525053977966,0.8213953971862793,0.28042659163475037,0.2034969925880432,0.7779096732369354,0.8255171238146113,0.7969526534680058,0.7035670561749849,0.7589758727284401,0.7257305827963669,length_ratio_extreme;low_punc_jaccard,low_punc_jaccard,EN:length_ratio_extreme;EN:low_punc_jaccard;SP:low_punc_jaccard
0:06:05.70,ai,われわれはもう一生三日月しか見られないということでしょうか,does this mean we'll only ever see a crescent moon for the rest of our lives?,¿Significa esto que solo veremos medias lunas por el resto de nuestras vidas?,0.0,0.0,0.0,0.0,1,1,16.0,13.0,0.46634024381637573,0.6046478748321533,0.09585370123386383,0.3338839113712311,0.6795625791982802,0.3201674599387469,0.5358045314944668,0.7665492521616494,0.43716328239780033,0.6347948642561098,length_ratio_extreme;low_punc_jaccard,length_ratio_extreme;low_punc_jaccard,EN:length_ratio_extreme;EN:low_punc_jaccard;SP:length_ratio_extreme;SP:low_punc_jaccard
0:06:10.74,ai,そして　二つ目の事件が　これ,And the second incident is this:,Y el segundo incidente es esto:,0.0,0.0,0.0,0.0,1,1,2.0,2.0,0.895478367805481,0.8984250426292419,0.6215759515762329,0.6441653370857239,0.9596863583748242,0.8866717976481284,0.930480534084146,0.9164278270044781,0.8733444683322674,0.8991944835355938,length_ratio_extreme;low_punc_jaccard,length_ratio_extreme;low_punc_jaccard,EN:length_ratio_extreme;EN:low_punc_jaccard;SP:length_ratio_extreme;SP:low_punc_jaccard
0:06:13.88,ai,初めまして　私が月をやった犯人です,Nice to meet you. I am the one who did the moon.,Mucho gusto. Yo soy el que destruyó la luna.,0.0,0.0,0.0,0.0,1,1,6.0,4.5,0.7827945947647095,0.8212042450904846,-0.54655522108078,-0.6479412913322449,0.33726393199756455,0.7379181851196895,0.4975256332464146,0.2922876627445195,0.7586920625587704,0.4788494226702199,length_ratio_extreme;low_punc_jaccard,length_ratio_extreme;low_punc_jaccard,EN:length_ratio_extreme;EN:low_punc_jaccard;SP:length_ratio_extreme;SP:low_punc_jaccard
0:06:20.93,ai,来年には　地球もやる予定です,I plan to do the Earth next year.,El próximo año planeo hacer lo mismo con la Tierra.,0.0,0.0,0.0,0.0,1,1,4.0,5.0,0.888008177280426,0.917449951171875,-0.17502392828464508,0.27858611941337585,0.5352292069172074,0.8768104147986602,0.6718616900697885,0.7398381648591668,0.9015914122069258,0.8045394637982703,length_ratio_extreme;low_punc_jaccard,length_ratio_extreme;low_punc_jaccard,EN:length_ratio_extreme;EN:low_punc_jaccard;SP:length_ratio_extreme;SP:low_punc_jaccard
0:06:23.54,ai,君たちの担任になったので　どうぞよろしく,"Since I'm your homeroom teacher now, pleased to meet you.",Soy su nuevo profesor; un gusto.,0.0,0.0,0.0,0.0,1,1,5.0,3.0,0.6508841514587402,0.6295359134674072,-0.15077786147594452,-0.06315137445926666,0.5481483859327371,0.5637834854864866,0.5544024257542368,0.5747650270326017,0.4741154195870522,0.534505184054382,length_ratio_extreme;low_punc_jaccard,length_ratio_extreme;low_punc_jaccard,EN:length_ratio_extreme;EN:low_punc_jaccard;SP:length_ratio_extreme;SP:low_punc_jaccard
0:06:28.13,ai,まず五六カ所ツッコませろ,"First, let me poke a few holes in that.","Primero, déjenme hacer unas cuantas aclaraciones.",0.0,0.0,0.0,0.0,1,1,9.0,6.0,0.6373332142829895,0.5662121772766113,-0.7286919951438904,-0.23782727122306824,0.24021488862084572,0.5458949217328617,0.36248690186565213,0.49038944958362635,0.380096464483706,0.4462722555436582,length_ratio_extreme;low_punc_jaccard,length_ratio_extreme;low_punc_jaccard,EN:length_ratio_extreme;EN:low_punc_jaccard;SP:length_ratio_extreme;SP:low_punc_jaccard
0:06:30.43,ai,クラス全員　そう思った,The whole class thought so.,Toda la clase pensó lo mismo.,0.0,0.0,0.0,0.0,1,1,2.5,3.0,0.9410481452941895,0.885289192199707,0.43904799222946167,0.583829939365387,0.8624288773678815,0.9468283653653794,0.8961886725668807,0.8872833707996768,0.8538412140066293,0.8739065080824577,length_ratio_extreme;low_punc_jaccard,length_ratio_extreme;low_punc_jaccard,EN:length_ratio_extreme;EN:low_punc_jaccard;SP:length_ratio_extreme;SP:low_punc_jaccard
0:06:34.04,ai,防衛省の烏間という者だ,I'm a man named Kuruma from the Defense Ministry.,Soy Kuruma del Ministerio de Defensa.,0.0,0.0,0.0,0.0,1,1,9.0,6.0,0.7206767201423645,0.7001738548278809,-0.030562303960323334,-0.015676062554121017,0.6122035714706527,0.6559165090725171,0.6296887465113985,0.5976975376467221,0.5789940296765259,0.5902161344586436,length_ratio_extreme;low_punc_jaccard,length_ratio_extreme;low_punc_jaccard,EN:length_ratio_extreme;EN:low_punc_jaccard;SP:length_ratio_extreme;SP:low_punc_jaccard
0:06:36.53,ai,まずは　ここからの話は国家機密だと理解いただきたい,"First, understand that what's about to be said is a state secret.",Entiendan que lo que diré es secreto de estado.,0.0,0.0,0.0,0.0,1,1,6.0,4.5,0.7865423560142517,0.722437858581543,0.5284185409545898,0.6093553900718689,0.9100487295610515,0.7428655968873252,0.8431754764915611,0.8996132038385022,0.6120501709476176,0.7845879906821484,length_ratio_extreme;low_punc_jaccard,length_ratio_extreme;low_punc_jaccard,EN:length_ratio_extreme;EN:low_punc_jaccard;SP:length_ratio_extreme;SP:low_punc_jaccard
0:06:43.72,ai,単刀直入に言う,I'll be blunt.,Iré al grano.,0.0,0.0,0.0,0.0,1,1,3.0,3.0,0.5277498960494995,0.5969406962394714,-0.8328180313110352,-0.805858314037323,0.1847327804490521,0.40123421309482965,0.2713333535073631,0.21600730451180228,0.42572016609310964,0.2998924491443252,length_ratio_extreme;low_punc_jaccard,length_ratio_extreme;low_punc_jaccard,EN:length_ratio_extreme;EN:low_punc_jaccard;SP:length_ratio_extreme;SP:low_punc_jaccard
0:06:45.84,ai,この怪物を君たちに殺してほしい,I want you to kill this creature.,Quiero que maten a este monstruo.,0.0,0.0,0.0,0.0,1,1,7.0,6.0,0.7779526114463806,0.8019508123397827,0.08371958136558533,0.22774283587932587,0.6730970824226163,0.7315262930932905,0.696468766690886,0.7152787866789687,0.7301058208386135,0.7212096003428266,length_ratio_extreme;low_punc_jaccard,length_ratio_extreme;low_punc_jaccard,EN:length_ratio_extreme;EN:low_punc_jaccard;SP:length_ratio_extreme;SP:low_punc_jaccard
0:06:50.86,ai,えっと　何っすか,Uh… what?,Eh… ¿qué?,0.0,0.0,0.0,0.0,1,1,1.0,1.0,0.7746409177780151,0.8510973453521729,0.36357352137565613,0.2861877381801605,0.8222133567328895,0.7271545332252688,0.7841898273298412,0.743510056544725,0.8030753889458195,0.7673361895051629,low_punc_jaccard,low_punc_jaccard,EN:low_punc_jaccard;SP:low_punc_jaccard
0:06:53.87,ai,そいつ　攻めてきた宇宙人か何かっすか,Is that thing an alien invader or something?,¿Es un alienígena invasor o qué?,0.0,0.0,0.0,0.0,1,1,4.0,3.0,0.7644760012626648,0.7710842490196228,-0.4873076379299164,0.06092783436179161,0.36883318151760697,0.7137358482460104,0.5067942482089683,0.6347003420225422,0.6842771599672968,0.654531069200444,length_ratio_extreme;low_punc_jaccard,length_ratio_extreme;low_punc_jaccard,EN:length_ratio_extreme;EN:low_punc_jaccard;SP:length_ratio_extreme;SP:low_punc_jaccard
0:06:56.38,ai,失礼な,How rude.,Qué falta de respeto.,0.0,0.0,0.0,0.0,1,1,2.0,4.0,0.7510659098625183,0.6744805574417114,0.15059849619865417,0.332672119140625,0.7087325807452857,0.6960332147054511,0.7036528343293518,0.7659639071249279,0.5408462967927814,0.6759168629920693,length_ratio_extreme;low_punc_jaccard,length_ratio_extreme;low_punc_jaccard,EN:length_ratio_extreme;EN:low_punc_jaccard;SP:length_ratio_extreme;SP:low_punc_jaccard
0:06:57.30,ai,生まれも育ちも地球ですよ,"It was born and raised on Earth, you know.","Nació y creció en la Tierra, ¿sabes?",0.0,0.0,0.0,0.0,1,1,9.0,7.0,0.877179741859436,0.836966872215271,-0.5456206202507019,-0.41775989532470703,0.3377619210333577,0.8625158199032589,0.5476634805813182,0.40347465858063913,0.7820953836687381,0.5549229486158788,length_ratio_extreme;low_punc_jaccard;model_discrepancy,length_ratio_extreme;low_punc_jaccard,EN:length_ratio_extreme;EN:low_punc_jaccard;EN:model_discrepancy;SP:length_ratio_extreme;SP:low_punc_jaccard
0:07:00.21,ai,地球,Earth.,En la Tierra.,0.0,0.0,0.0,0.0,1,1,1.0,3.0,0.947971761226654,0.9077820777893066,-0.025536369532346725,-0.7573081254959106,0.6148815706326465,0.9559682162411655,0.7513162288760541,0.23945902435027291,0.8872371841057632,0.4985702882524691,low_punc_jaccard,length_ratio_extreme;low_punc_jaccard;model_discrepancy,EN:low_punc_jaccard;SP:length_ratio_extreme;SP:low_punc_jaccard;SP:model_discrepancy
0:07:01.58,ai,詳しいことを話せないのは申し訳ないが,"Sorry I can't explain details, but","Lamento no poder dar más detalles,",0.0,0.0,0.0,0.0,1,1,6.0,6.0,0.5809546113014221,0.8694387674331665,0.457137793302536,0.6177743077278137,0.8720677759266574,0.47146964614521936,0.7118285240140823,0.9036798841983933,0.8303075366821547,0.8743309451918979,length_ratio_extreme;low_punc_jaccard,length_ratio_extreme;low_punc_jaccard,EN:length_ratio_extreme;EN:low_punc_jaccard;SP:length_ratio_extreme;SP:low_punc_jaccard
0:07:04.35,ai,こいつが言ったことは真実だ,what he says is true.,pero lo que él dice es verdad.,0.0,0.0,0.0,0.0,1,1,5.0,7.0,0.9396400451660156,0.9508091807365417,0.39095988869667053,0.5317935347557068,0.8368058011403378,0.9449695353385235,0.880071294819612,0.8621476665115958,0.951121021408641,0.8977370084704138,length_ratio_extreme;low_punc_jaccard,length_ratio_extreme;low_punc_jaccard,EN:length_ratio_extreme;EN:low_punc_jaccard;SP:length_ratio_extreme;SP:low_punc_jaccard
0:07:06.81,ai,月を壊したこの生物は,The being that destroyed the moon,Esta criatura que destruyó la luna,0.0,0.0,1.0,1.0,1,1,6.0,6.0,0.8724106550216675,0.9523850679397583,-0.14209306240081787,-0.019283972680568695,0.5527759601636719,0.8562201583680064,0.6741536394454057,0.5959547700070936,0.9534607959879667,0.7389571803994428,length_ratio_extreme,length_ratio_extreme,EN:length_ratio_extreme;SP:length_ratio_extreme
0:07:09.00,ai,来年の三月　地球をも破壊する,will destroy the Earth in March next year.,destruirá la Tierra en marzo del próximo año.,0.0,0.0,0.0,0.0,1,1,4.0,4.0,0.9271376729011536,0.949126124382019,-0.15324914455413818,0.25808191299438477,0.5468315971629488,0.9284651799252495,0.6994850302678691,0.7299337974633906,0.9486221290603516,0.8174091301021751,length_ratio_extreme;low_punc_jaccard,length_ratio_extreme;low_punc_jaccard,EN:length_ratio_extreme;EN:low_punc_jaccard;SP:length_ratio_extreme;SP:low_punc_jaccard
0:07:14.33,ai,このことを知っているのは各国首脳だけ,Only world leaders know this.,Solo los líderes mundiales lo saben.,0.0,0.0,0.0,0.0,1,1,5.0,6.0,0.8547368049621582,0.8481229543685913,0.5314330458641052,0.5451337099075317,0.9116549665180185,0.8328889459609926,0.8801485582952082,0.8685915148189998,0.7986592071289008,0.8406185917429602,length_ratio_extreme;low_punc_jaccard,length_ratio_extreme;low_punc_jaccard,EN:length_ratio_extreme;EN:low_punc_jaccard;SP:length_ratio_extreme;SP:low_punc_jaccard
